subjID	group	trial	choice	rt	gain	loss
0	hc	75	2	0	0	0
0	hc	76	2	0	0	0
0	hc	77	2	0	0	0
0	hc	78	3	0	0	0
0	hc	79	1	0	0	0
0	hc	80	2	0	0	0
0	hc	81	2	0	0	-1
0	hc	82	3	0	0	0
0	hc	83	1	0	0	0
0	hc	84	3	0	0	0
0	hc	85	1	0	0	0
0	hc	86	3	0	0	0
0	hc	87	3	0	0	0
0	hc	88	3	0	1	0
0	hc	89	3	0	0	-1
0	hc	90	2	0	0	0
0	hc	91	2	0	0	0
0	hc	92	2	0	0	0
0	hc	93	1	0	1	0
0	hc	94	1	0	0	0
0	hc	95	1	0	1	0
0	hc	96	1	0	0	0
0	hc	97	2	0	1	0
0	hc	98	2	0	0	0
0	hc	99	1	0	0	0
1	hc	0	1	0	0	0
1	hc	1	1	0	1	0
1	hc	2	1	0	0	0
1	hc	3	1	0	0	0
1	hc	4	3	0	0	0
1	hc	5	1	0	0	0
1	hc	6	1	0	0	0
1	hc	7	3	0	0	0
1	hc	8	1	0	1	0
1	hc	9	1	0	1	0
1	hc	10	1	0	0	0
1	hc	11	1	0	0	0
1	hc	12	2	0	0	0
1	hc	13	1	0	0	0
1	hc	14	2	0	1	0
1	hc	15	2	0	0	0
1	hc	16	2	0	0	0
1	hc	17	1	0	0	-1
1	hc	18	2	0	1	0
1	hc	19	2	0	1	0
1	hc	20	2	0	0	0
1	hc	21	2	0	1	0
1	hc	22	2	0	0	0
1	hc	23	2	0	1	-1
1	hc	24	2	0	0	0
1	hc	25	2	0	1	0
1	hc	26	2	0	1	-1
1	hc	27	2	0	1	0
1	hc	28	2	0	0	0
1	hc	29	3	0	0	-1
1	hc	30	2	0	0	0
1	hc	31	1	0	0	-1
1	hc	32	2	0	1	0
1	hc	33	2	0	0	0
1	hc	34	2	0	0	0
1	hc	35	2	0	0	0
1	hc	36	2	0	0	0
1	hc	37	1	0	0	0
1	hc	38	3	0	1	0
1	hc	39	3	0	0	0
1	hc	40	3	0	0	0
1	hc	41	2	0	0	0
1	hc	42	1	0	0	0
1	hc	43	2	0	0	0
1	hc	44	3	0	0	0
1	hc	45	3	0	0	0
1	hc	46	1	0	0	-1
1	hc	47	3	0	1	-1
1	hc	48	3	0	1	0
1	hc	49	3	0	1	0
1	hc	50	3	0	0	0
1	hc	51	3	0	0	0
1	hc	52	2	0	0	0
1	hc	53	2	0	0	0
1	hc	54	3	0	0	0
1	hc	55	3	0	0	0
1	hc	56	3	0	1	0
1	hc	57	3	0	1	0
1	hc	58	3	0	0	0
1	hc	59	3	0	0	0
1	hc	60	2	0	1	-1
1	hc	61	2	0	0	-1
1	hc	62	3	0	0	0
1	hc	63	1	0	0	0
1	hc	64	1	0	0	0
1	hc	65	1	0	0	0
1	hc	66	1	0	0	-1
1	hc	67	2	0	0	0
1	hc	68	2	0	0	-1
1	hc	69	3	0	0	0
1	hc	70	3	0	0	0
1	hc	71	3	0	0	0
1	hc	72	1	0	0	0
1	hc	73	1	0	0	-1
1	hc	74	2	0	0	0
1	hc	75	2	0	0	0
1	hc	76	2	0	0	0
1	hc	77	3	0	0	-1
1	hc	78	1	0	0	0
1	hc	79	2	0	0	0
1	hc	80	2	0	0	0
1	hc	81	1	0	1	0
1	hc	82	1	0	0	0
1	hc	83	1	0	0	0
1	hc	84	2	0	0	0
1	hc	85	1	0	1	0
1	hc	86	1	0	1	0
1	hc	87	1	0	1	-1
1	hc	88	1	0	0	0
1	hc	89	1	0	1	0
1	hc	90	1	0	1	0
1	hc	91	1	0	0	0
1	hc	92	1	0	0	0
1	hc	93	1	0	0	0
1	hc	94	1	0	1	0
1	hc	95	1	0	1	0
1	hc	96	1	0	1	0
1	hc	97	1	0	0	-1
1	hc	98	2	0	0	0
1	hc	99	2	0	0	0
2	hc	0	1	0	0	0
2	hc	1	2	0	0	0
2	hc	2	3	0	0	0
2	hc	3	2	0	0	0
2	hc	4	2	0	1	0
2	hc	5	2	0	0	0
2	hc	6	3	0	1	0
2	hc	7	3	0	0	0
2	hc	8	1	0	0	0
2	hc	9	2	0	0	0
2	hc	10	1	0	0	0
2	hc	11	3	0	1	-1
2	hc	12	3	0	0	0
2	hc	13	1	0	0	0
2	hc	14	3	0	0	0
2	hc	15	2	0	0	0
2	hc	16	3	0	0	0
2	hc	17	1	0	0	-1
2	hc	18	2	0	1	0
2	hc	19	2	0	0	0
2	hc	20	2	0	0	0
2	hc	21	3	0	0	0
2	hc	22	3	0	0	0
2	hc	23	3	0	0	0
2	hc	24	2	0	0	0
2	hc	25	2	0	0	0
2	hc	26	1	0	0	0
2	hc	27	2	0	1	0
2	hc	28	2	0	0	0
2	hc	29	2	0	0	0
2	hc	30	1	0	0	0
2	hc	31	3	0	0	0
2	hc	32	1	0	0	0
2	hc	33	1	0	0	0
2	hc	34	1	0	0	0
2	hc	35	2	0	1	0
2	hc	36	2	0	0	0
2	hc	37	2	0	0	0
2	hc	38	3	0	1	0
2	hc	39	3	0	0	-1
2	hc	40	2	0	1	0
2	hc	41	2	0	0	0
2	hc	42	2	0	0	0
2	hc	43	2	0	0	0
2	hc	44	1	0	0	0
2	hc	45	3	0	0	0
2	hc	46	2	0	0	-1
2	hc	47	3	0	0	0
2	hc	48	1	0	0	-1
2	hc	49	3	0	0	0
2	hc	50	3	0	0	0
2	hc	51	3	0	1	0
2	hc	52	3	0	0	0
2	hc	53	3	0	1	0
2	hc	54	3	0	1	0
2	hc	55	3	0	0	0
2	hc	56	3	0	0	0
2	hc	57	3	0	1	0
2	hc	58	3	0	0	0
2	hc	59	3	0	0	0
2	hc	60	2	0	0	0
2	hc	61	1	0	0	0
2	hc	62	2	0	0	-1
2	hc	63	3	0	0	0
2	hc	64	1	0	0	0
2	hc	65	3	0	0	0
2	hc	66	3	0	1	-1
2	hc	67	3	0	1	0
2	hc	68	3	0	0	0
2	hc	69	3	0	0	0
2	hc	70	1	0	0	-1
2	hc	71	3	0	0	0
2	hc	72	3	0	0	0
2	hc	73	3	0	0	0
2	hc	74	3	0	0	0
2	hc	75	2	0	0	0
2	hc	76	3	0	0	-1
2	hc	77	1	0	0	0
2	hc	78	1	0	0	0
2	hc	79	2	0	0	-1
2	hc	80	1	0	0	0
2	hc	81	1	0	1	0
2	hc	82	1	0	1	-1
2	hc	83	1	0	0	0
2	hc	84	1	0	0	-1
2	hc	85	3	0	0	0
2	hc	86	3	0	1	0
2	hc	87	3	0	1	0
2	hc	88	3	0	0	0
2	hc	89	3	0	0	0
2	hc	90	3	0	0	-1
2	hc	91	2	0	0	0
2	hc	92	2	0	0	0
2	hc	93	2	0	0	0
2	hc	94	1	0	1	0
2	hc	95	1	0	0	0
2	hc	96	1	0	0	0
2	hc	97	2	0	0	0
2	hc	98	2	0	0	0
2	hc	99	1	0	1	-1
3	hc	0	1	0	0	0
3	hc	1	1	0	1	0
3	hc	2	2	0	0	0
3	hc	3	1	0	0	0
3	hc	4	2	0	0	0
3	hc	5	2	0	0	0
3	hc	6	2	0	0	0
3	hc	7	1	0	1	0
3	hc	8	1	0	0	0
3	hc	9	1	0	0	0
3	hc	10	1	0	0	0
3	hc	11	3	0	0	0
3	hc	12	1	0	0	0
3	hc	13	1	0	0	0
3	hc	14	3	0	1	0
3	hc	15	3	0	0	0
3	hc	16	1	0	0	0
3	hc	17	3	0	1	-1
3	hc	18	3	0	0	0
3	hc	19	2	0	0	0
3	hc	20	2	0	1	0
3	hc	21	2	0	1	0
3	hc	22	2	0	0	-1
3	hc	23	1	0	0	0
3	hc	24	1	0	0	-1
3	hc	25	3	0	0	0
3	hc	26	3	0	0	-1
3	hc	27	2	0	0	-1
3	hc	28	1	0	0	0
3	hc	29	1	0	1	0
3	hc	30	1	0	1	0
3	hc	31	1	0	0	0
3	hc	32	1	0	0	0
3	hc	33	2	0	0	0
3	hc	34	1	0	1	0
3	hc	35	1	0	0	0
3	hc	36	1	0	0	0
3	hc	37	1	0	0	0
3	hc	38	1	0	0	0
3	hc	39	3	0	1	0
3	hc	40	3	0	0	-1
3	hc	41	1	0	0	0
3	hc	42	2	0	1	0
3	hc	43	2	0	0	0
3	hc	44	1	0	0	0
3	hc	45	2	0	0	-1
3	hc	46	1	0	0	0
3	hc	47	3	0	0	-1
3	hc	48	1	0	0	0
3	hc	49	1	0	0	0
3	hc	50	1	0	0	0
3	hc	51	1	0	0	0
3	hc	52	1	0	0	0
3	hc	53	1	0	0	-1
3	hc	54	3	0	0	0
3	hc	55	3	0	0	0
3	hc	56	3	0	0	0
3	hc	57	3	0	1	0
3	hc	58	3	0	1	0
3	hc	59	3	0	1	0
3	hc	60	3	0	1	-1
3	hc	61	3	0	0	0
3	hc	62	3	0	1	0
3	hc	63	3	0	0	-1
3	hc	64	2	0	0	0
3	hc	65	2	0	0	-1
3	hc	66	3	0	1	0
3	hc	67	3	0	0	0
3	hc	68	2	0	0	0
3	hc	69	1	0	0	0
3	hc	70	3	0	0	0
3	hc	71	3	0	0	0
3	hc	72	3	0	0	0
3	hc	73	3	0	1	0
3	hc	74	3	0	0	0
3	hc	75	2	0	1	0
3	hc	76	2	0	0	-1
3	hc	77	3	0	0	0
3	hc	78	1	0	0	0
3	hc	79	3	0	0	0
3	hc	80	1	0	0	0
3	hc	81	3	0	0	0
3	hc	82	1	0	0	0
3	hc	83	3	0	0	0
3	hc	84	1	0	0	0
3	hc	85	1	0	0	0
3	hc	86	1	0	0	0
3	hc	87	2	0	0	0
3	hc	88	1	0	0	0
3	hc	89	2	0	1	0
3	hc	90	2	0	0	0
3	hc	91	1	0	1	0
3	hc	92	1	0	0	0
3	hc	93	1	0	1	0
3	hc	94	1	0	1	0
3	hc	95	1	0	0	0
3	hc	96	1	0	1	0
3	hc	97	1	0	0	0
3	hc	98	1	0	1	-1
3	hc	99	1	0	1	0
4	hc	0	2	0	0	0
4	hc	1	3	0	0	-1
4	hc	2	2	0	0	0
4	hc	3	2	0	0	0
4	hc	4	2	0	0	-1
4	hc	5	3	0	1	0
4	hc	6	3	0	0	0
4	hc	7	3	0	0	0
4	hc	8	1	0	0	0
4	hc	9	1	0	0	0
4	hc	10	3	0	0	0
4	hc	11	1	0	0	0
4	hc	12	3	0	0	0
4	hc	13	3	0	0	0
4	hc	14	3	0	0	0
4	hc	15	2	0	0	0
4	hc	16	2	0	0	0
4	hc	17	3	0	1	-1
4	hc	18	3	0	1	0
4	hc	19	3	0	1	-1
4	hc	20	3	0	0	-1
4	hc	21	2	0	0	0
4	hc	22	2	0	0	0
4	hc	23	2	0	1	0
4	hc	24	2	0	0	0
4	hc	25	2	0	0	0
4	hc	26	1	0	1	0
4	hc	27	1	0	0	0
4	hc	28	1	0	1	-1
4	hc	29	1	0	0	-1
4	hc	30	2	0	0	-1
4	hc	31	3	0	1	0
4	hc	32	3	0	1	0
4	hc	33	3	0	0	0
4	hc	34	3	0	1	0
4	hc	35	3	0	0	0
4	hc	36	3	0	1	-1
4	hc	37	3	0	1	-1
4	hc	38	3	0	0	0
4	hc	39	2	0	1	0
4	hc	40	2	0	0	0
4	hc	41	3	0	0	0
4	hc	42	3	0	0	0
4	hc	43	2	0	1	0
4	hc	44	2	0	0	0
4	hc	45	2	0	1	-1
4	hc	46	2	0	1	0
4	hc	47	2	0	0	-1
4	hc	48	1	0	0	0
4	hc	49	3	0	0	0
4	hc	50	1	0	0	0
4	hc	51	3	0	0	0
4	hc	52	1	0	0	0
4	hc	53	3	0	1	0
4	hc	54	3	0	0	0
4	hc	55	3	0	1	0
4	hc	56	3	0	1	0
4	hc	57	3	0	0	0
4	hc	58	3	0	0	0
4	hc	59	2	0	0	-1
4	hc	60	3	0	0	0
4	hc	61	1	0	0	0
4	hc	62	1	0	1	-1
4	hc	63	1	0	0	-1
4	hc	64	3	0	1	0
4	hc	65	3	0	0	0
4	hc	66	3	0	1	0
4	hc	67	3	0	1	0
4	hc	68	3	0	1	0
4	hc	69	3	0	0	0
4	hc	70	3	0	0	0
4	hc	71	3	0	0	0
4	hc	72	1	0	0	0
4	hc	73	1	0	0	-1
4	hc	74	3	0	1	0
4	hc	75	3	0	0	0
4	hc	76	3	0	0	0
4	hc	77	3	0	1	0
4	hc	78	3	0	0	0
4	hc	79	3	0	0	0
4	hc	80	3	0	0	0
4	hc	81	3	0	0	0
4	hc	82	3	0	1	0
4	hc	83	3	0	0	0
4	hc	84	3	0	0	-1
4	hc	85	2	0	0	0
4	hc	86	2	0	0	0
4	hc	87	1	0	0	0
4	hc	88	1	0	0	0
4	hc	89	2	0	0	0
4	hc	90	2	0	0	0
4	hc	91	2	0	0	0
4	hc	92	1	0	1	0
4	hc	93	1	0	0	0
4	hc	94	1	0	0	0
4	hc	95	2	0	0	0
4	hc	96	3	0	0	0
4	hc	97	1	0	0	0
4	hc	98	2	0	1	0
4	hc	99	2	0	1	0
